,Name,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Sales_sum
2654,Dark Void,PC,2010,Action,0.0,0.01,0.0,0.0,0.01
2655,Dark Void,PS3,2010,Action,0.18,0.12,0.0,0.06,0.36
2656,Dark Void,X360,2010,Action,0.19,0.09,0.0,0.03,0.31000000000000005
2657,DarkStar One,PC,2006,Simulation,0.0,0.03,0.0,0.01,0.04
2658,DarkStar One: Broken Alliance,X360,2010,Simulation,0.11,0.08,0.0,0.02,0.21
2659,Darkened Skye,GC,2002,Adventure,0.01,0.0,0.0,0.0,0.01
2660,Darkest of Days,X360,2009,Shooter,0.09,0.0,0.0,0.01,0.09999999999999999
2661,Darklight Conflict,PS,1997,Simulation,0.02,0.01,0.0,0.0,0.03
2662,Darksiders,PC,2010,Action,0.07,0.06,0.0,0.02,0.15
2663,Darksiders,PS3,2010,Action,0.01,0.01,0.0,0.0,0.02
2664,Darksiders,X360,2010,Action,0.67,0.29,0.01,0.1,1.07
2665,Darksiders II,PC,2012,Action,0.03,0.1,0.0,0.03,0.16
2666,Darksiders II,PS3,2012,Action,0.35,0.37,0.01,0.14,0.87
2667,Darksiders II,PS4,2015,Action,0.09,0.1,0.0,0.04,0.23
2668,Darksiders II,WiiU,2012,Action,0.07,0.07,0.0,0.01,0.15000000000000002
2669,Darksiders II,X360,2012,Action,0.45,0.28,0.0,0.07,0.8
2670,Darksiders II,XOne,2015,Action,0.03,0.02,0.0,0.01,0.060000000000000005
2671,Darkspore,PC,2011,Role-Playing,0.07,0.03,0.0,0.01,0.11
2672,Darkstalkers 3,PS,1998,Fighting,0.11,0.07,0.0,0.01,0.19
2673,Darkstalkers Chronicle: The Chaos Tower,PSP,2004,Fighting,0.13,0.0,0.0,0.01,0.14
2674,Darkstalkers Resurrection,PS3,2013,Fighting,0.0,0.0,0.03,0.0,0.03
2675,Darkstone,PS,2001,Role-Playing,0.37,0.25,0.0,0.04,0.66
2676,Darkwatch,PS2,2005,Shooter,0.16,0.12,0.0,0.04,0.32
2677,Darkwatch,XB,2005,Shooter,0.16,0.05,0.0,0.01,0.22000000000000003
2678,Data East Arcade Classics,Wii,2010,Misc,0.08,0.0,0.0,0.01,0.09
2679,Date A Live: Arusu Install,PS3,2014,Adventure,0.0,0.0,0.02,0.0,0.02
2680,Date A Live: Rine Utopia,PS3,2013,Adventure,0.0,0.0,0.04,0.0,0.04
2681,Date-A-Live Twin Edition: Rio Reincarnation,PSV,2015,Action,0.0,0.0,0.02,0.0,0.02
2682,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010,Adventure,0.0,0.0,0.01,0.0,0.01
2683,Dave Mirra BMX Challenge,PSP,2006,Sports,0.06,0.0,0.0,0.01,0.06999999999999999
2684,Dave Mirra BMX Challenge,Wii,2007,Sports,0.06,0.0,0.0,0.01,0.06999999999999999
2685,Dave Mirra Freestyle BMX,PS,2000,Sports,0.91,0.11,0.0,0.03,1.05
2686,Dave Mirra Freestyle BMX 2,GBA,2001,Sports,0.14,0.05,0.0,0.0,0.19
2687,Dave Mirra Freestyle BMX 2,GC,2001,Sports,0.21,0.06,0.0,0.01,0.28
2688,Dave Mirra Freestyle BMX 2,PS2,2001,Sports,0.67,0.53,0.0,0.18,1.3800000000000001
2689,Dave Mirra Freestyle BMX 2,XB,2001,Sports,0.15,0.04,0.0,0.01,0.2
2690,Dave Mirra Freestyle BMX 3,GBA,2002,Sports,0.02,0.01,0.0,0.0,0.03
2691,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,0.15,0.1,0.0,0.02,0.27
2692,Davis Cup Tennis,GBA,2002,Sports,0.01,0.0,0.0,0.0,0.01
2693,Dawn of Discovery,DS,2009,Simulation,0.07,0.03,0.0,0.01,0.11
2694,Dawn of Discovery,PC,2009,Simulation,0.0,0.32,0.0,0.07,0.39
2695,Dawn of Discovery,Wii,2009,Simulation,0.13,0.06,0.0,0.02,0.21
2696,Dawn of Heroes,DS,2010,Role-Playing,0.07,0.0,0.0,0.0,0.07
2697,Dawn of Mana,PS2,2006,Role-Playing,0.07,0.05,0.29,0.02,0.43
2698,Daxter,PSP,2006,Platform,2.45,1.02,0.0,0.75,4.220000000000001
2699,Daytona USA,SAT,1994,Racing,0.0,0.0,0.55,0.0,0.55
2700,Daytona USA Championship Circuit Edition,SAT,1995,Racing,0.0,0.0,0.14,0.0,0.14
2701,Dead Ball Zone,PS,1998,Sports,0.02,0.02,0.0,0.0,0.04
2702,Dead Head Fred,PSP,2007,Action,0.04,0.0,0.0,0.0,0.04
2703,Dead Island,PC,2011,Action,0.12,0.07,0.0,0.03,0.22
2704,Dead Island,PS3,2011,Action,1.08,0.75,0.15,0.31,2.29
2705,Dead Island,X360,2011,Action,1.48,0.71,0.0,0.2,2.39
2706,Dead Island Definitive Collection,PS4,2016,Action,0.02,0.07,0.01,0.02,0.12000000000000001
2707,Dead Island Definitive Collection,XOne,2016,Action,0.02,0.02,0.0,0.0,0.04
2708,Dead Island: Riptide,PS3,2013,Action,0.26,0.2,0.07,0.09,0.62
2709,Dead Island: Riptide,X360,2013,Action,0.44,0.27,0.01,0.07,0.79
2710,Dead Man's Hand,XB,2004,Shooter,0.09,0.02,0.0,0.0,0.11
2711,Dead Rising,PS4,2016,Action,0.01,0.0,0.0,0.0,0.01
2712,Dead Rising,X360,2006,Action,1.16,0.65,0.08,0.2,2.0900000000000003
2713,Dead Rising 2,PC,2010,Action,0.1,0.02,0.0,0.01,0.13
2714,Dead Rising 2,PS3,2010,Action,0.43,0.57,0.15,0.22,1.3699999999999999
2715,Dead Rising 2,X360,2010,Action,0.75,0.53,0.09,0.12,1.4900000000000002
2716,Dead Rising 2: Off the Record,PC,2011,Action,0.04,0.02,0.0,0.01,0.06999999999999999
2717,Dead Rising 2: Off the Record,PS3,2011,Action,0.11,0.08,0.1,0.03,0.32000000000000006
2718,Dead Rising 2: Off the Record,X360,2011,Action,0.17,0.09,0.0,0.02,0.28
2719,Dead Rising 3,XOne,2013,Action,1.06,0.35,0.01,0.12,1.54
2720,Dead Rising: Chop Till You Drop,Wii,2009,Action,0.15,0.07,0.05,0.02,0.29000000000000004
2721,Dead Space,PC,2008,Action,0.0,0.53,0.0,0.06,0.5900000000000001
2722,Dead Space,PS3,2008,Action,1.05,0.67,0.0,0.3,2.02
2723,Dead Space,X360,2008,Action,0.89,0.4,0.0,0.13,1.42
2724,Dead Space 2,PC,2011,Shooter,0.13,0.15,0.0,0.05,0.33
2725,Dead Space 2,PS3,2011,Shooter,0.73,0.5,0.0,0.21,1.44
2726,Dead Space 2,X360,2011,Shooter,0.94,0.45,0.0,0.13,1.52
2727,Dead Space 3,PS3,2013,Action,0.44,0.38,0.0,0.17,0.9900000000000001
2728,Dead Space 3,X360,2013,Action,0.64,0.28,0.0,0.08,1.0
2729,Dead Space Extraction,Wii,2009,Shooter,0.33,0.11,0.01,0.04,0.49
2730,Dead in the Water,PS,1999,Action,0.03,0.02,0.0,0.0,0.05
2731,Dead or Alive,PS,1998,Fighting,0.09,0.06,0.1,0.02,0.27
2732,Dead or Alive,SAT,1997,Fighting,0.0,0.0,0.18,0.0,0.18
2733,Dead or Alive 2,DC,2000,Fighting,0.0,0.0,0.14,0.0,0.14
2734,Dead or Alive 2,PS2,2000,Fighting,0.3,0.24,0.38,0.08,1.0
2735,Dead or Alive 3,XB,2001,Fighting,1.19,0.29,0.24,0.06,1.78
2736,Dead or Alive 4,X360,2005,Fighting,0.3,0.03,0.1,0.03,0.45999999999999996
2737,Dead or Alive 5,PS3,2012,Fighting,0.23,0.15,0.2,0.07,0.6500000000000001
2738,Dead or Alive 5,PS4,2015,Fighting,0.09,0.13,0.08,0.04,0.33999999999999997
2739,Dead or Alive 5,PSV,2013,Fighting,0.0,0.05,0.03,0.02,0.1
2740,Dead or Alive 5,X360,2012,Fighting,0.19,0.08,0.03,0.02,0.32000000000000006
2741,Dead or Alive 5,XOne,2015,Fighting,0.04,0.03,0.01,0.01,0.09
2742,Dead or Alive Paradise,PSP,2010,Misc,0.07,0.02,0.07,0.02,0.18000000000000002
2743,Dead or Alive Ultimate,XB,2004,Fighting,0.3,0.1,0.08,0.02,0.5
2744,Dead or Alive Xtreme 2,X360,2006,Sports,0.15,0.03,0.06,0.02,0.26
2745,Dead or Alive Xtreme 3: Fortune,PS4,2016,Sports,0.0,0.0,0.05,0.0,0.05
2746,Dead or Alive Xtreme 3: Venus,PSV,2016,Sports,0.0,0.0,0.03,0.0,0.03
2747,Dead or Alive Xtreme Beach Volleyball,XB,2003,Sports,0.36,0.08,0.14,0.02,0.6000000000000001
2748,Dead or Alive: Dimensions,3DS,2011,Fighting,0.13,0.21,0.07,0.03,0.43999999999999995
2749,Dead to Rights,GBA,2004,Shooter,0.01,0.0,0.0,0.0,0.01
2750,Dead to Rights,GC,2002,Shooter,0.11,0.03,0.0,0.0,0.14
2751,Dead to Rights,PS2,2002,Shooter,0.67,0.52,0.0,0.17,1.3599999999999999
2752,Dead to Rights,XB,2002,Shooter,0.53,0.17,0.0,0.03,0.7300000000000001
2753,Dead to Rights II,PS2,2005,Shooter,0.1,0.08,0.0,0.03,0.21
2754,Dead to Rights II,XB,2005,Shooter,0.08,0.02,0.0,0.0,0.1
2755,Dead to Rights: Reckoning,PSP,2005,Shooter,0.12,0.0,0.0,0.01,0.13
2756,Dead to Rights: Retribution,PS3,2010,Shooter,0.1,0.12,0.02,0.05,0.29
2757,Dead to Rights: Retribution,X360,2010,Shooter,0.11,0.08,0.0,0.02,0.21
2758,Deadliest Catch: Alaskan Storm,X360,2008,Sports,0.04,0.0,0.0,0.0,0.04
2759,Deadliest Catch: Sea of Chaos,PS3,2010,Sports,0.08,0.0,0.0,0.01,0.09
2760,Deadliest Catch: Sea of Chaos,Wii,2010,Sports,0.12,0.0,0.0,0.01,0.13
2761,Deadliest Catch: Sea of Chaos,X360,2010,Sports,0.08,0.0,0.0,0.01,0.09
2762,Deadliest Warrior: Ancient Combat,PS3,2012,Fighting,0.04,0.0,0.0,0.0,0.04
2763,Deadliest Warrior: Ancient Combat,X360,2012,Fighting,0.04,0.0,0.0,0.0,0.04
2764,Deadly Arts,N64,1998,Fighting,0.03,0.01,0.0,0.0,0.04
2765,Deadly Creatures,Wii,2009,Action,0.08,0.12,0.0,0.03,0.23
2766,Deadly Duck,2600,1981,Shooter,0.21,0.01,0.0,0.0,0.22
2767,Deadly Premonition,PS3,2010,Action,0.08,0.05,0.0,0.02,0.15
2768,Deadly Premonition,X360,2010,Action,0.18,0.06,0.0,0.02,0.26
2769,Deadpool,PS3,2013,Action,0.23,0.17,0.0,0.08,0.48000000000000004
2770,Deadpool,PS4,2015,Action,0.13,0.1,0.0,0.05,0.28
2771,Deadpool,X360,2013,Action,0.26,0.16,0.0,0.04,0.46
2772,Deadpool,XOne,2015,Action,0.08,0.03,0.0,0.01,0.12
2773,Deal or No Deal,DS,2007,Misc,1.15,0.41,0.0,0.15,1.7099999999999997
2774,Deal or No Deal,PC,2006,Misc,0.0,0.01,0.0,0.0,0.01
2775,Deal or No Deal,Wii,2009,Misc,1.22,0.0,0.0,0.09,1.31
2776,Deal or No Deal: Special Edition,DS,2010,Misc,0.04,0.0,0.0,0.0,0.04
2777,Deal or No Deal: The Banker is Back!,DS,2008,Misc,0.0,0.2,0.0,0.0,0.2
2778,Death By Degrees,PS2,2005,Action,0.05,0.04,0.0,0.01,0.09999999999999999
2779,Death Connection Portable,PSP,2011,Adventure,0.0,0.0,0.01,0.0,0.01
2780,Death Jr.,PSP,2005,Platform,0.17,0.0,0.0,0.01,0.18000000000000002
2781,Death Jr. II: Root of Evil,PSP,2006,Platform,0.05,0.0,0.0,0.0,0.05
2782,Death Jr. and the Science Fair of Doom,DS,2007,Platform,0.08,0.0,0.0,0.01,0.09
2783,Death Jr.: Root of Evil,Wii,2008,Platform,0.1,0.0,0.0,0.01,0.11
2784,Death Trap,2600,1982,Action,0.15,0.01,0.0,0.0,0.16
2785,DeathSmiles,X360,2009,Shooter,0.15,0.06,0.05,0.02,0.28
2786,DeathSmiles II,X360,2010,Shooter,0.0,0.0,0.03,0.0,0.03
2787,Deathrow: Underground Team Combat,XB,2002,Sports,0.05,0.01,0.0,0.0,0.060000000000000005
2788,Deathtrap Dungeon,PS,1998,Action,0.19,0.13,0.0,0.02,0.34
2789,Deca Sports,Wii,2008,Sports,1.13,0.87,0.29,0.25,2.54
2790,Deca Sports 2,Wii,2009,Sports,0.33,0.34,0.09,0.07,0.8300000000000001
2791,Deca Sports 3,Wii,2010,Sports,0.15,0.07,0.0,0.02,0.24
2792,Deca Sports DS,DS,2009,Sports,0.08,0.02,0.0,0.01,0.11
2793,Deca Sports Extreme,3DS,2011,Sports,0.08,0.0,0.03,0.01,0.12
2794,Decathlete,SAT,1994,Sports,0.0,0.0,0.3,0.0,0.3
2795,Deception III: Dark Delusion,PS,1999,Role-Playing,0.02,0.01,0.0,0.0,0.03
2796,Deception IV: Blood Ties,PS3,2014,Action,0.02,0.02,0.06,0.01,0.11
2797,Deception IV: Blood Ties,PSV,2014,Action,0.03,0.03,0.07,0.02,0.15
2798,Deep Fear,SAT,1998,Adventure,0.0,0.0,0.08,0.0,0.08
2799,Deep Labyrinth,DS,2006,Action,0.06,0.0,0.0,0.0,0.06
2800,Deepak Chopra's Leela,Wii,2011,Misc,0.11,0.01,0.0,0.01,0.13
2801,Deepak Chopra's Leela,X360,2011,Misc,0.07,0.05,0.0,0.01,0.13
2802,Deer Drive,DS,2010,Sports,0.41,0.0,0.0,0.02,0.43
2803,Deer Drive,Wii,2009,Sports,0.67,0.04,0.0,0.05,0.7600000000000001
2804,Deer Drive: Legends,3DS,2012,Action,0.03,0.0,0.0,0.0,0.03
2805,Deer Hunter,PS2,2003,Sports,0.14,0.11,0.0,0.04,0.29
2806,Def Jam Fight For NY: The Takeover,PSP,2006,Action,0.08,0.0,0.0,0.01,0.09
2807,Def Jam Icon,PS3,2007,Action,0.16,0.19,0.0,0.08,0.43
2808,Def Jam Icon,X360,2007,Action,0.3,0.01,0.0,0.03,0.33999999999999997
2809,Def Jam Rapstar,PS3,2010,Misc,0.25,0.05,0.0,0.03,0.32999999999999996
2810,Def Jam Rapstar,Wii,2010,Misc,0.31,0.02,0.0,0.02,0.35000000000000003
2811,Def Jam Rapstar,X360,2010,Misc,0.25,0.03,0.0,0.02,0.30000000000000004
2812,Def Jam Vendetta,GC,2003,Fighting,0.19,0.05,0.0,0.01,0.25
2813,Def Jam Vendetta,PS2,2003,Fighting,0.95,0.74,0.0,0.25,1.94
2814,Def Jam: Fight for NY,GC,2004,Fighting,0.17,0.05,0.0,0.01,0.23000000000000004
2815,Def Jam: Fight for NY,PS2,2004,Fighting,0.86,0.67,0.0,0.22,1.75
2816,DefCon 5,PS,1995,Shooter,0.04,0.03,0.0,0.0,0.07
2817,Defender,2600,1980,Misc,0.99,0.05,0.0,0.01,1.05
2818,Defender,GC,2002,Misc,0.08,0.02,0.0,0.0,0.1
2819,Defender,PS2,2002,Misc,0.2,0.15,0.0,0.05,0.39999999999999997
2820,Defender,XB,2002,Misc,0.07,0.02,0.0,0.0,0.09000000000000001
2821,Defender II,2600,1987,Shooter,0.42,0.02,0.0,0.0,0.44
2822,Defendin' De Penguin,DS,2008,Strategy,0.02,0.0,0.0,0.0,0.02
2823,Defendin' De Penguin,Wii,2008,Strategy,0.05,0.0,0.0,0.0,0.05
2824,Defiance,PC,2013,Shooter,0.14,0.04,0.0,0.02,0.2
2825,Defiance,PS3,2013,Shooter,0.19,0.11,0.0,0.05,0.35
2826,Defiance,X360,2013,Shooter,0.38,0.15,0.0,0.04,0.5700000000000001
2827,Delta Force: Black Hawk Down,PS2,2005,Shooter,0.22,0.17,0.0,0.06,0.45
2828,Delta Force: Black Hawk Down,XB,2005,Shooter,0.25,0.07,0.0,0.01,0.33
2829,Dementium II,DS,2010,Shooter,0.09,0.02,0.0,0.01,0.12
2830,Dementium: The Ward,DS,2007,Shooter,0.15,0.01,0.0,0.01,0.17
2831,DemiKids: Dark Version,GBA,2002,Role-Playing,0.02,0.01,0.0,0.0,0.03
2832,DemiKids: Light Version,GBA,2002,Role-Playing,0.02,0.01,0.0,0.0,0.03
2833,Demigod,PC,2009,Strategy,0.0,0.02,0.0,0.0,0.02
2834,Demolition Company: Gold Edition,PC,2011,Simulation,0.0,0.02,0.0,0.0,0.02
2835,Demolition Racer,PS,1998,Racing,0.17,0.12,0.0,0.02,0.31000000000000005
2836,Demon Attack,2600,1981,Shooter,1.99,0.12,0.0,0.02,2.13
2837,Demon Driver: Time to Burn Rubber!,GBA,2003,Racing,0.02,0.01,0.0,0.0,0.03
2838,Demon Gaze,PSV,2013,Role-Playing,0.06,0.03,0.08,0.02,0.18999999999999997
2839,Demon Gaze 2,PSV,2014,Role-Playing,0.0,0.0,0.01,0.0,0.01
2840,Demon's Souls,PS3,2009,Role-Playing,0.97,0.34,0.35,0.18,1.84
2841,Dengeki Bunko Fighting Climax,PS3,2014,Fighting,0.05,0.0,0.09,0.01,0.15000000000000002
2842,Dengeki Bunko Fighting Climax,PSV,2014,Fighting,0.08,0.0,0.07,0.03,0.18000000000000002
2843,Dengeki Gakuen RPG: Cross of Venus,DS,2009,Role-Playing,0.0,0.0,0.05,0.0,0.05
2844,Dengeki Gakuen RPG: Cross of Venus Special,DS,2011,Role-Playing,0.0,0.0,0.01,0.0,0.01
2845,Denki Blocks!,GBA,2001,Puzzle,0.03,0.01,0.0,0.0,0.04
2846,Dennou Senki Virtual-On Force,X360,2010,Fighting,0.0,0.0,0.03,0.0,0.03
2847,Densetsu no Stafi,GBA,2002,Platform,0.0,0.0,0.46,0.01,0.47000000000000003
2848,Densetsu no Stafi 2,GBA,2003,Platform,0.0,0.0,0.43,0.01,0.44
2849,Densetsu no Stafi 3,GBA,2004,Platform,0.0,0.0,0.23,0.01,0.24000000000000002
2850,Densetsu no Stafi 4,DS,2006,Platform,0.0,0.0,0.17,0.0,0.17
2851,Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010,Role-Playing,0.0,0.0,0.01,0.0,0.01
2852,Densha De Go!,PS,1997,Simulation,0.0,0.0,1.02,0.07,1.09
2853,Densha De Go! 2,PS,1999,Simulation,0.0,0.0,0.38,0.03,0.41000000000000003
2854,Densha De Go! 3 Tsuukinhen,PS2,2001,Simulation,0.0,0.0,0.06,0.0,0.06
2855,Densha De Go! 64,N64,1999,Simulation,0.0,0.0,0.05,0.07,0.12000000000000001
2856,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,2007,Simulation,0.0,0.0,0.02,0.0,0.02
2857,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,0.0,0.0,0.02,0.0,0.02
2858,Deponia,PC,2012,Adventure,0.0,0.13,0.0,0.03,0.16
2859,Derby Jockey 2,SNES,1995,Sports,0.0,0.0,0.1,0.0,0.1
2860,Derby Jockey: Kishou e no Michi,SNES,1994,Sports,0.0,0.0,0.07,0.0,0.07
2861,Derby Stallion,PS,1997,Sports,0.0,0.0,1.96,0.14,2.1
2862,Derby Stallion,SAT,1999,Sports,0.0,0.0,0.09,0.0,0.09
2863,Derby Stallion 04,PS2,2004,Sports,0.0,0.0,0.55,0.0,0.55
2864,Derby Stallion 64,N64,2001,Sports,0.0,0.0,0.15,0.0,0.15
2865,Derby Stallion 96,SNES,1996,Sports,0.0,0.0,1.04,0.01,1.05
2866,Derby Stallion 98,SNES,1998,Sports,0.0,0.0,0.08,0.0,0.08
2867,Derby Stallion 99,PS,1999,Sports,0.0,0.0,1.06,0.07,1.1300000000000001
2868,Derby Stallion Advance,GBA,2002,Sports,0.0,0.0,0.12,0.0,0.12
2869,Derby Stallion DS,DS,2008,Sports,0.0,0.0,0.32,0.0,0.32
2870,Derby Stallion Gold,3DS,2014,Sports,0.0,0.0,0.14,0.0,0.14
2871,Derby Stallion II,SNES,1994,Sports,0.0,0.0,0.87,0.0,0.87
2872,Derby Stallion III,SNES,1995,Sports,0.0,0.0,1.15,0.0,1.15
2873,Derby Stallion P,PSP,2006,Sports,0.0,0.0,0.1,0.0,0.1
2874,Derby Time 2006,PSP,2006,Sports,0.0,0.0,0.03,0.0,0.03
2875,Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006,Sports,0.0,0.0,0.04,0.0,0.04
2876,Derby Tsuku: Derby Uma o Tsukurou!,DC,2000,Sports,0.0,0.0,0.08,0.0,0.08
2877,Descent,PS,1996,Shooter,0.11,0.07,0.0,0.01,0.19
2878,Descent Maximum,PS,1997,Shooter,0.05,0.04,0.0,0.01,0.09999999999999999
2879,Desert Falcon,2600,1987,Shooter,0.24,0.01,0.0,0.0,0.25
2880,Desert Strike Advance,GBA,2002,Simulation,0.05,0.02,0.0,0.0,0.07
2881,Desire,SAT,1997,Adventure,0.0,0.0,0.14,0.0,0.14
2882,Desktop Tower Defense,DS,2009,Strategy,0.11,0.0,0.0,0.01,0.12
2883,Despicable Me: The Game,PS2,2010,Platform,0.05,0.04,0.0,0.01,0.09999999999999999
2884,Despicable Me: The Game,PSP,2010,Platform,0.05,0.08,0.0,0.04,0.17
2885,Despicable Me: The Game,Wii,2010,Platform,0.19,0.12,0.0,0.03,0.33999999999999997
2886,Despicable Me: The Game - Minion Mayhem,DS,2010,Puzzle,0.42,0.09,0.0,0.04,0.55
2887,Destiny,PS3,2014,Shooter,0.67,0.66,0.12,0.27,1.7200000000000002
2888,Destiny,PS4,2014,Shooter,2.49,2.05,0.16,0.96,5.66
2889,Destiny,X360,2014,Shooter,1.3,0.49,0.0,0.16,1.95
2890,Destiny,XOne,2014,Shooter,2.13,0.92,0.0,0.23,3.28
2891,Destiny Links,DS,2009,Role-Playing,0.0,0.0,0.01,0.0,0.01
2892,Destiny: The Collection,PS4,2016,Shooter,0.01,0.04,0.0,0.01,0.060000000000000005
2893,Destiny: The Collection,XOne,2016,Shooter,0.01,0.02,0.0,0.0,0.03
2894,Destiny: The Taken King,PS3,2015,Shooter,0.16,0.17,0.02,0.06,0.41000000000000003
2895,Destiny: The Taken King,PS4,2015,Shooter,0.77,0.78,0.04,0.31,1.9000000000000001
2896,Destiny: The Taken King,X360,2015,Shooter,0.22,0.12,0.0,0.03,0.37
2897,Destiny: The Taken King,XOne,2015,Shooter,0.82,0.23,0.0,0.11,1.1600000000000001
2898,Destrega,PS,1998,Fighting,0.04,0.03,0.0,0.0,0.07
2899,Destroy All Humans!,PS2,2005,Shooter,0.78,0.03,0.0,0.13,0.9400000000000001
2900,Destroy All Humans!,XB,2005,Shooter,0.34,0.11,0.0,0.02,0.47000000000000003
2901,Destroy All Humans! 2,PS2,2006,Action,0.4,0.02,0.0,0.07,0.49000000000000005
2902,Destroy All Humans! Big Willy Unleashed,Wii,2008,Action,0.13,0.0,0.0,0.01,0.14
2903,Destroy All Humans! Path of the Furon,PS3,2009,Action,0.0,0.08,0.0,0.01,0.09
2904,Destroy All Humans! Path of the Furon,X360,2008,Action,0.08,0.04,0.0,0.01,0.13
2905,Destruction Derby,PS,1995,Racing,0.5,0.34,0.0,0.06,0.9000000000000001
2906,Destruction Derby 2,PS,1996,Racing,0.65,0.44,0.0,0.08,1.1700000000000002
2907,Destruction Derby 64,N64,1999,Racing,0.13,0.03,0.0,0.0,0.16
2908,Destruction Derby Arenas,PS2,2004,Racing,0.06,0.05,0.0,0.02,0.13
2909,Destruction Derby Raw,PS,2000,Racing,0.08,0.05,0.0,0.01,0.14
2910,Detana TwinBee Yahho! Deluxe Pack,PS,1995,Shooter,0.0,0.0,0.08,0.01,0.09
2911,Detana TwinBee Yahho! Deluxe Pack,SAT,1995,Shooter,0.0,0.0,0.13,0.0,0.13
2912,Detective Barbie: The Mystery Cruise,PS,1999,Adventure,0.08,0.05,0.0,0.01,0.14
2913,Detective Conan: Marionette Symphony,3DS,2013,Adventure,0.0,0.0,0.05,0.0,0.05
2914,Detective Conan: Phantom Rhapsody,3DS,2014,Action,0.0,0.0,0.03,0.0,0.03
2915,Detective Conan: Prelude from the Past,DS,2012,Action,0.0,0.0,0.05,0.0,0.05
2916,Detective Conan: Prelude from the Past,PSP,2012,Action,0.0,0.0,0.04,0.0,0.04
2917,Detective Jinguuji Saburo: Ronde Revenge,3DS,2012,Action,0.0,0.0,0.02,0.0,0.02
2918,Detective Opera: Milky Holmes 2,PSP,2012,Adventure,0.0,0.0,0.03,0.0,0.03
2919,Deus Ex,PC,2000,Role-Playing,0.0,0.01,0.0,0.0,0.01
2920,Deus Ex: Human Revolution,PC,2011,Shooter,0.25,0.25,0.0,0.09,0.59
2921,Deus Ex: Human Revolution,PS3,2011,Shooter,0.5,0.6,0.07,0.23,1.4000000000000001
2922,Deus Ex: Human Revolution,WiiU,2013,Shooter,0.06,0.05,0.0,0.01,0.12
2923,Deus Ex: Human Revolution,X360,2011,Shooter,0.76,0.48,0.02,0.12,1.38
2924,Deus Ex: Invisible War,XB,2003,Shooter,0.25,0.07,0.0,0.01,0.33
2925,Deus Ex: Mankind Divided,PC,2016,Role-Playing,0.0,0.02,0.0,0.0,0.02
2926,Deus Ex: Mankind Divided,PS4,2016,Role-Playing,0.1,0.18,0.0,0.05,0.33
2927,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,0.08,0.06,0.0,0.01,0.15000000000000002
2928,Deus Ex: The Conspiracy,PS2,2002,Action,0.1,0.08,0.0,0.03,0.21
2929,Devil Dice,PS,1998,Puzzle,0.05,0.03,1.1,0.08,1.2600000000000002
2930,Devil Kings,PS2,2005,Action,0.03,0.03,0.18,0.01,0.25
2931,Devil May Cry,PS2,2001,Action,1.36,0.86,0.64,0.13,2.99
2932,Devil May Cry 2,PS2,2003,Action,0.71,0.58,0.51,0.17,1.97
2933,Devil May Cry 3: Dante's Awakening,PS2,2005,Action,0.99,0.63,0.29,0.19,2.1
2934,Devil May Cry 3: Dante's Awakening Special Edition,PS2,2006,Action,1.06,0.82,0.05,0.28,2.21
2935,Devil May Cry 4,PC,2008,Action,0.01,0.02,0.0,0.01,0.04
2936,Devil May Cry 4,PS3,2008,Action,0.58,0.46,0.34,0.21,1.59
2937,Devil May Cry 4,PS4,2015,Action,0.01,0.0,0.08,0.0,0.09
2938,Devil May Cry 4,X360,2008,Action,0.79,0.34,0.08,0.13,1.3400000000000003
2939,Devil May Cry HD Collection,PS3,2012,Action,0.42,0.21,0.11,0.1,0.84
2940,Devil May Cry HD Collection,X360,2012,Action,0.28,0.11,0.01,0.03,0.43000000000000005
2941,Devil Survivor: Over Clock,3DS,2015,Strategy,0.0,0.0,0.02,0.0,0.02
2942,Devil's Third,WiiU,2015,Action,0.04,0.02,0.0,0.01,0.06999999999999999
2943,Dewy's Adventure,Wii,2007,Platform,0.14,0.0,0.01,0.01,0.16000000000000003
2944,Dexter's Lab Chess Challenge,GBA,2002,Misc,0.14,0.05,0.0,0.0,0.19
2945,Dexter's Laboratory Deesaster Strikes,GBA,2001,Adventure,0.3,0.11,0.0,0.01,0.42
2946,Di-Gata Defenders,DS,2008,Role-Playing,0.06,0.0,0.0,0.0,0.06
2947,DiRT,PC,2007,Racing,0.0,0.02,0.0,0.0,0.02
2948,DiRT,PS3,2007,Racing,0.16,0.67,0.0,0.23,1.06
2949,DiRT,X360,2007,Racing,0.38,0.4,0.0,0.09,0.87
2950,DiRT 2,DS,2009,Racing,0.06,0.04,0.0,0.01,0.11
2951,DiRT 2,PC,2009,Racing,0.0,0.04,0.0,0.01,0.05
2952,DiRT 2,PS3,2009,Racing,0.27,0.53,0.0,0.2,1.0
2953,DiRT 2,PSP,2009,Racing,0.09,0.16,0.0,0.09,0.33999999999999997
